t,t_sec,p_base_x,p_base_y,p_base_z,q_base_x,q_base_y,q_base_z,q_base_w,v_base_x,v_base_y,v_base_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11
4.300000000000000000e+01,2.149999999999999967e-01,-1.285515164911987807e+00,-2.566259863925532958e-01,5.994162163661191922e-01,4.045176208251227180e-03,7.314437388445655004e-03,-8.613645088249283210e-01,5.123649231983096186e-01,3.383280026636208415e-01,6.907919010645159341e-01,-3.274943940587533159e-02,-7.540109999999999868e-02,5.882960000000000411e-01,-1.400560000000000027e+00,5.278959999999999902e-02,1.105879999999999974e+00,-1.678339999999999943e+00,-9.181759999999999922e-02,1.128449999999999953e+00,-1.717719999999999914e+00,5.247980000000000006e-02,6.027660000000000240e-01,-1.349779999999999980e+00
4.400000000000000000e+01,2.200000000000000011e-01,-1.283813694418527440e+00,-2.531647230445285279e-01,5.992260291451974030e-01,4.071176674453079458e-03,7.254455932389346218e-03,-8.613929256667103296e-01,5.123177939843986950e-01,3.422595613382043989e-01,6.937138644392759623e-01,-4.332541319250331896e-02,-7.517980000000000496e-02,5.787390000000000034e-01,-1.398760000000000003e+00,4.960359999999999769e-02,1.102170000000000094e+00,-1.649370000000000003e+00,-8.721569999999999323e-02,1.124470000000000081e+00,-1.689019999999999966e+00,5.221429999999999821e-02,5.934739999999999460e-01,-1.348910000000000053e+00
4.500000000000000000e+01,2.250000000000000056e-01,-1.282099242742860357e+00,-2.496937806453891351e-01,5.989974926134378208e-01,4.042765295080322403e-03,7.208974241713648166e-03,-8.613639475687235869e-01,5.123673804996384806e-01,3.435210890388385452e-01,6.946639186584961934e-01,-4.808921202139110340e-02,-7.487009999999999499e-02,5.723669999999999591e-01,-1.397550000000000070e+00,4.783369999999999983e-02,1.098049999999999971e+00,-1.630160000000000053e+00,-8.456070000000000253e-02,1.121059999999999945e+00,-1.669869999999999965e+00,5.194880000000000331e-02,5.874110000000000165e-01,-1.348430000000000017e+00
4.600000000000000000e+01,2.300000000000000100e-01,-1.280381404515319677e+00,-2.462169822813512488e-01,5.987481180986017337e-01,3.980082344061394196e-03,7.166534589810666031e-03,-8.613702500763210645e-01,5.123578710647945789e-01,3.436146854361555314e-01,6.960564742174815134e-01,-5.166062173151687864e-02,-7.447180000000000466e-02,5.628969999999999807e-01,-1.395780000000000021e+00,4.526720000000000049e-02,1.090309999999999890e+00,-1.601369999999999960e+00,-8.097650000000000681e-02,1.113979999999999970e+00,-1.641059999999999963e+00,5.177190000000000264e-02,5.782960000000000322e-01,-1.347890000000000033e+00
4.700000000000000000e+01,2.350000000000000144e-01,-1.278655834788391843e+00,-2.427364780169376235e-01,5.984720853330669499e-01,3.822292529942771227e-03,7.066238801857138707e-03,-8.613514717959874778e-01,5.123920339115176636e-01,3.466143697811377988e-01,6.961476164365527630e-01,-5.875256893079200404e-02,-7.425059999999999993e-02,5.564369999999999594e-01,-1.394630000000000036e+00,4.380699999999999872e-02,1.084070000000000089e+00,-1.582100000000000062e+00,-7.889680000000000304e-02,1.108270000000000088e+00,-1.621890000000000054e+00,5.163910000000000028e-02,5.726759999999999629e-01,-1.347639999999999949e+00
4.800000000000000000e+01,2.399999999999999911e-01,-1.276918492814073547e+00,-2.392523521971189060e-01,5.981700703027956756e-01,3.577585671615878243e-03,6.937289331122861030e-03,-8.613606708890872987e-01,5.123800987305078269e-01,3.483246227362198910e-01,6.975063163288911516e-01,-6.205362686278131229e-02,-7.402930000000000621e-02,5.499760000000000204e-01,-1.393450000000000077e+00,4.265649999999999997e-02,1.076850000000000085e+00,-1.562780000000000058e+00,-7.694979999999999876e-02,1.101769999999999916e+00,-1.602780000000000094e+00,5.150640000000000079e-02,5.669239999999999835e-01,-1.347520000000000051e+00
4.900000000000000000e+01,2.449999999999999956e-01,-1.275176124659164856e+00,-2.357589570417025493e-01,5.978537065573186204e-01,3.352481491285982853e-03,6.822024739279307359e-03,-8.613476572299042511e-01,5.124050451185542254e-01,3.486246960575811737e-01,6.998550896702681046e-01,-6.449204632915389590e-02,-7.376380000000000436e-02,5.406400000000000095e-01,-1.391340000000000021e+00,4.150600000000000123e-02,1.065129999999999910e+00,-1.535139999999999949e+00,-7.429479999999999418e-02,1.090529999999999999e+00,-1.575409999999999977e+00,5.146209999999999674e-02,5.585609999999999742e-01,-1.347469999999999946e+00
5.000000000000000000e+01,2.500000000000000000e-01,-1.273426898916110162e+00,-2.322591124018228426e-01,5.975153916008960620e-01,3.015586253800481287e-03,6.711272592082587717e-03,-8.613262228074292093e-01,5.124446301758974753e-01,3.510689037860360018e-01,7.000866260657347961e-01,-7.083414118412185989e-02,-7.345409999999999440e-02,5.310380000000000100e-01,-1.388759999999999994e+00,4.070950000000000263e-02,1.051460000000000061e+00,-1.507120000000000015e+00,-7.239210000000000089e-02,1.077700000000000102e+00,-1.547979999999999912e+00,5.146209999999999674e-02,5.501979999999999649e-01,-1.347409999999999997e+00
5.100000000000000000e+01,2.550000000000000044e-01,-1.271661063089136068e+00,-2.287512715367878147e-01,5.971447506089337942e-01,2.723544830052480360e-03,6.651385260849237285e-03,-8.612899221919000370e-01,5.125080558785648499e-01,3.552684593686938896e-01,7.030526778465948645e-01,-7.742275481688680461e-02,-7.301159999999999595e-02,5.244889999999999830e-01,-1.387019999999999920e+00,4.048820000000000197e-02,1.042070000000000052e+00,-1.488439999999999985e+00,-7.155140000000000111e-02,1.068929999999999936e+00,-1.529879999999999907e+00,5.119660000000000183e-02,5.446220000000000505e-01,-1.347409999999999997e+00
5.200000000000000000e+01,2.600000000000000089e-01,-1.269870798204034257e+00,-2.252273798308312702e-01,5.967371915857068165e-01,2.391403190637646139e-03,6.545497342671708664e-03,-8.612443936193783234e-01,5.125875809523589011e-01,3.608405239631754524e-01,7.065077438239187879e-01,-8.560157578046305449e-02,-7.230359999999999565e-02,5.147540000000000449e-01,-1.384649999999999936e+00,4.022270000000000012e-02,1.027209999999999956e+00,-1.460990000000000011e+00,-7.017959999999999476e-02,1.055439999999999934e+00,-1.502879999999999994e+00,5.093109999999999998e-02,5.361709999999999532e-01,-1.347380000000000022e+00
5.300000000000000000e+01,2.650000000000000133e-01,-1.268057338135626377e+00,-2.216917748971518332e-01,5.962853737859664660e-01,2.007701667379215450e-03,6.492335628839845767e-03,-8.611874743250466091e-01,5.126855262339959918e-01,3.645474284007793053e-01,7.077375707805805272e-01,-9.512600968380617583e-02,-7.177260000000000584e-02,5.082489999999999508e-01,-1.383099999999999996e+00,4.026699999999999724e-02,1.016369999999999996e+00,-1.442539999999999933e+00,-6.956009999999999971e-02,1.045530000000000070e+00,-1.484580000000000011e+00,5.084260000000000168e-02,5.305509999999999948e-01,-1.347380000000000022e+00
5.400000000000000000e+01,2.700000000000000178e-01,-1.266224749763900537e+00,-2.181493119909101441e-01,5.958007371937039665e-01,1.670038007278538657e-03,6.401189919933256145e-03,-8.611267490789877854e-01,5.127898729434913205e-01,3.684915313557267091e-01,7.092515672449666297e-01,-9.872906675892394179e-02,-7.119739999999999402e-02,4.986909999999999954e-01,-1.380479999999999929e+00,4.022270000000000012e-02,9.987979999999999636e-01,-1.415470000000000006e+00,-6.933889999999999498e-02,1.029460000000000042e+00,-1.458800000000000097e+00,5.084260000000000168e-02,5.223200000000000065e-01,-1.347350000000000048e+00
5.500000000000000000e+01,2.750000000000000222e-01,-1.264368276282859638e+00,-2.146009829477907582e-01,5.952945603175552325e-01,1.256531396996811260e-03,6.306544011340475299e-03,-8.610943895921649993e-01,5.128465627031764118e-01,3.741023383452948270e-01,7.100844896928728556e-01,-1.037423319916264131e-01,-7.097610000000000030e-02,4.922309999999999741e-01,-1.378509999999999902e+00,4.022270000000000012e-02,9.867629999999999457e-01,-1.397899999999999920e+00,-6.902909999999999602e-02,1.017959999999999976e+00,-1.441640000000000033e+00,5.084260000000000168e-02,5.166570000000000329e-01,-1.347329999999999917e+00
5.600000000000000000e+01,2.800000000000000266e-01,-1.262485361215802904e+00,-2.110430488994698706e-01,5.947622213513945599e-01,8.622936958139974361e-04,6.226312374709250946e-03,-8.610566827201345808e-01,5.129116636019083186e-01,3.790679275489750588e-01,7.130932036055753764e-01,-1.091940098914822299e-01,-7.057789999999999897e-02,4.824519999999999920e-01,-1.375399999999999956e+00,4.022270000000000012e-02,9.677350000000000119e-01,-1.372589999999999977e+00,-6.880790000000000517e-02,9.997719999999999940e-01,-1.417310000000000070e+00,5.079840000000000050e-02,5.080719999999999681e-01,-1.347299999999999942e+00
5.700000000000000000e+01,2.850000000000000311e-01,-1.260573997599238938e+00,-2.074690475160543557e-01,5.942067289175153588e-01,4.890646764705643438e-04,6.127354109311850157e-03,-8.610128868982044326e-01,5.129868623801843164e-01,3.854814785185499693e-01,7.165117143062842420e-01,-1.130038462783871517e-01,-7.009110000000000340e-02,4.689559999999999840e-01,-1.371329999999999938e+00,4.013420000000000182e-02,9.422030000000000127e-01,-1.341150000000000064e+00,-6.894060000000000465e-02,9.748599999999999488e-01,-1.386249999999999982e+00,5.124089999999999895e-02,4.962130000000000152e-01,-1.347269999999999968e+00
5.800000000000000000e+01,2.899999999999999800e-01,-1.258633940852868838e+00,-2.038758576444358317e-01,5.936224726873173818e-01,1.618143075368121033e-04,6.074213143728236959e-03,-8.609607341012130988e-01,5.130752265689696445e-01,3.905445603566016777e-01,7.207673568526749008e-01,-1.206993672400737128e-01,-6.995840000000000392e-02,4.654159999999999964e-01,-1.370389999999999997e+00,4.017849999999999894e-02,9.357429999999999914e-01,-1.334189999999999987e+00,-6.898490000000000177e-02,9.685759999999999925e-01,-1.379080000000000084e+00,5.128510000000000013e-02,4.932929999999999815e-01,-1.347269999999999968e+00
5.900000000000000000e+01,2.949999999999999845e-01,-1.256667521001054721e+00,-2.002663391309136287e-01,5.930185275307886528e-01,-2.828832162735682768e-04,6.012295315464203337e-03,-8.608827789310125045e-01,5.132066925267324553e-01,3.960289561487946863e-01,7.230449152598222851e-01,-1.208795393387869233e-01,-6.960439999999999683e-02,4.587780000000000191e-01,-1.368519999999999959e+00,3.964750000000000218e-02,9.287959999999999550e-01,-1.322060000000000013e+00,-6.889639999999999653e-02,9.563190000000000301e-01,-1.365760000000000085e+00,5.150640000000000079e-02,4.871860000000000079e-01,-1.347269999999999968e+00
6.000000000000000000e+01,2.999999999999999889e-01,-1.254627995890964742e+00,-1.966663576344933051e-01,5.924374893897588201e-01,-8.708759971967001186e-04,6.105843189701354139e-03,-8.607622423163950875e-01,5.134070689895853246e-01,4.197923126276874584e-01,7.169538538029837094e-01,-1.115396300766732657e-01,-6.916189999999999838e-02,4.520970000000000266e-01,-1.366610000000000102e+00,3.659430000000000321e-02,9.322470000000000478e-01,-1.315709999999999935e+00,-6.880790000000000517e-02,9.448140000000000427e-01,-1.353909999999999947e+00,5.225860000000000227e-02,4.812569999999999903e-01,-1.347239999999999993e+00
6.100000000000000000e+01,3.049999999999999933e-01,-1.252469069532634816e+00,-1.930973602156777769e-01,5.919367149172477527e-01,-1.906757114648124354e-03,6.622526380531543883e-03,-8.606417548854046196e-01,5.135998171743261231e-01,4.438063673031585887e-01,7.106490427015779154e-01,-8.877917652385046432e-02,-6.832109999999999572e-02,4.417420000000000235e-01,-1.363429999999999920e+00,3.385080000000000033e-02,9.320699999999999541e-01,-1.320049999999999946e+00,-6.398470000000000546e-02,9.455219999999999736e-01,-1.344000000000000083e+00,5.385159999999999947e-02,4.724510000000000098e-01,-1.347069999999999990e+00
6.200000000000000000e+01,3.099999999999999978e-01,-1.250316430535526546e+00,-1.895305753697945905e-01,5.916274328569467444e-01,-2.477984226079976704e-03,6.525707689011274633e-03,-8.604759523736461579e-01,5.138763529800572938e-01,4.172637487980330739e-01,7.160748895724140528e-01,-3.493042924521602699e-02,-6.938310000000000310e-02,4.302819999999999978e-01,-1.359210000000000029e+00,3.517830000000000262e-02,9.202559999999999629e-01,-1.337509999999999977e+00,-5.743580000000000213e-02,9.507440000000000335e-01,-1.348940000000000028e+00,5.442679999999999740e-02,4.632029999999999759e-01,-1.346200000000000063e+00
6.300000000000000000e+01,3.150000000000000022e-01,-1.248235796155773514e+00,-1.859829080672707746e-01,5.915423698518506024e-01,-2.961706003813039442e-03,6.134738737002337454e-03,-8.601770708015535893e-01,5.143787477895251925e-01,4.149985678382061560e-01,7.030080679017246537e-01,9.079078296755971117e-04,-6.871939999999999993e-02,4.211219999999999963e-01,-1.355299999999999949e+00,3.562080000000000107e-02,9.166720000000000423e-01,-1.350940000000000030e+00,-5.827650000000000191e-02,9.464960000000000040e-01,-1.358249999999999957e+00,5.526760000000000006e-02,4.557249999999999912e-01,-1.345069999999999988e+00
6.400000000000000000e+01,3.200000000000000067e-01,-1.246153385598729901e+00,-1.824881380886230198e-01,5.916036630432729426e-01,-3.346762026573775820e-03,5.754727463684437480e-03,-8.598413229542716252e-01,5.149418196923699620e-01,4.179705999709654729e-01,6.949130531334353211e-01,2.361063660657390303e-02,-6.818839999999999624e-02,4.079800000000000093e-01,-1.346989999999999910e+00,3.924930000000000085e-02,9.152109999999999967e-01,-1.368319999999999981e+00,-5.898450000000000221e-02,9.365400000000000391e-01,-1.375320000000000098e+00,5.553310000000000191e-02,4.428929999999999811e-01,-1.343970000000000109e+00
6.500000000000000000e+01,3.250000000000000111e-01,-1.244067256670998267e+00,-1.790088729985027105e-01,5.916936789553390863e-01,-3.234987597106160889e-03,5.129039552146221273e-03,-8.595429999797178366e-01,5.154469468592001169e-01,4.164752934360195780e-01,6.967987119774852189e-01,1.239522721544160377e-02,-6.849810000000000620e-02,3.993950000000000000e-01,-1.340330000000000021e+00,4.070950000000000263e-02,9.130869999999999820e-01,-1.375920000000000032e+00,-6.057749999999999940e-02,9.309199999999999697e-01,-1.385529999999999928e+00,5.429409999999999792e-02,4.350160000000000138e-01,-1.342780000000000085e+00
6.600000000000000000e+01,3.300000000000000155e-01,-1.241986454189698774e+00,-1.755134465514246178e-01,5.917954191985143053e-01,-3.019585767761151941e-03,4.671799266795403395e-03,-8.592532408961182089e-01,5.159354808840000972e-01,4.158356790431944061e-01,7.013777882566669675e-01,2.830036033741368390e-02,-6.871939999999999993e-02,3.909000000000000252e-01,-1.333800000000000097e+00,4.225820000000000271e-02,9.063170000000000393e-01,-1.379960000000000075e+00,-6.367490000000000649e-02,9.264949999999999575e-01,-1.393510000000000026e+00,5.225860000000000227e-02,4.271400000000000197e-01,-1.341150000000000064e+00
6.700000000000000000e+01,3.350000000000000200e-01,-1.239857175939208744e+00,-1.720018637488522628e-01,5.919694723069439668e-01,-2.908764560103871150e-03,4.339088377573766149e-03,-8.588747611154285977e-01,5.165688261517394908e-01,4.358695685285816634e-01,7.032649019272118052e-01,4.132252310642523657e-02,-6.725920000000000509e-02,3.800580000000000069e-01,-1.324899999999999967e+00,4.500169999999999865e-02,8.991040000000000143e-01,-1.379369999999999985e+00,-6.978139999999999343e-02,9.179990000000000094e-01,-1.398300000000000098e+00,5.314359999999999917e-02,4.186000000000000276e-01,-1.338100000000000067e+00
6.800000000000000000e+01,3.400000000000000244e-01,-1.237675442443311846e+00,-1.684572746671605670e-01,5.921006476436018184e-01,-3.027409900932830512e-03,4.455620032126685406e-03,-8.585359562585808124e-01,5.171300514209850041e-01,4.368223677221660384e-01,7.145706709956816116e-01,1.114772476838239712e-02,-6.761319999999999830e-02,3.676690000000000236e-01,-1.317749999999999977e+00,4.832039999999999946e-02,8.866260000000000252e-01,-1.373099999999999987e+00,-7.110890000000000266e-02,9.117159999999999709e-01,-1.395059999999999967e+00,5.265679999999999666e-02,4.089979999999999727e-01,-1.333630000000000093e+00
6.900000000000000000e+01,3.450000000000000289e-01,-1.235518210634934944e+00,-1.649037492443322372e-01,5.921316824469281537e-01,-3.194970867008871483e-03,4.217198462189268755e-03,-8.582519065071556597e-01,5.176023265086887593e-01,4.260720215917030984e-01,7.068413073603905250e-01,1.267012766068863162e-03,-6.712640000000000273e-02,3.582440000000000069e-01,-1.314170000000000060e+00,4.876289999999999791e-02,8.820240000000000302e-01,-1.368179999999999952e+00,-7.225929999999999853e-02,9.077330000000000121e-01,-1.390989999999999949e+00,5.150640000000000079e-02,4.018729999999999802e-01,-1.330060000000000020e+00
7.000000000000000000e+01,3.500000000000000333e-01,-1.233366892988447372e+00,-1.613592798838105469e-01,5.921939133879782213e-01,-3.481769780408430163e-03,4.183126780413767148e-03,-8.579312838454755674e-01,5.181320169231723449e-01,4.344595827005172106e-01,7.109523240557914514e-01,2.362449868184053614e-02,-6.367490000000000649e-02,3.441279999999999895e-01,-1.318480000000000096e+00,5.013460000000000139e-02,8.750769999999999937e-01,-1.361220000000000097e+00,-7.425059999999999993e-02,9.025119999999999809e-01,-1.384249999999999980e+00,4.778940000000000271e-02,3.927579999999999960e-01,-1.330570000000000030e+00
7.100000000000000000e+01,3.549999999999999822e-01,-1.231209795256198003e+00,-1.578281651596012691e-01,5.923416223889068633e-01,-4.002641352208307149e-03,4.170556323738123725e-03,-8.577358432610124872e-01,5.184518343487283243e-01,4.283896084686329986e-01,7.014984742425880437e-01,3.546085954602649915e-02,-6.455990000000000339e-02,3.380659999999999776e-01,-1.327479999999999993e+00,5.062139999999999695e-02,8.695019999999999971e-01,-1.358610000000000095e+00,-7.473730000000000651e-02,8.981310000000000127e-01,-1.381729999999999903e+00,4.880709999999999910e-02,3.866069999999999784e-01,-1.335800000000000098e+00
7.200000000000000000e+01,3.599999999999999867e-01,-1.229088722847854642e+00,-1.543789231675375129e-01,5.925330167698431572e-01,-4.639517563572920222e-03,4.029406149716094690e-03,-8.575795164851606200e-01,5.187061862943427304e-01,4.200502958108038865e-01,6.782056992387195393e-01,4.110166094269458725e-02,-6.509089999999999321e-02,3.326230000000000020e-01,-1.345630000000000104e+00,4.964790000000000175e-02,8.603859999999999841e-01,-1.359380000000000033e+00,-7.336560000000000303e-02,8.908300000000000107e-01,-1.383790000000000076e+00,4.854159999999999725e-02,3.833329999999999793e-01,-1.348680000000000101e+00
7.300000000000000000e+01,3.649999999999999911e-01,-1.227022869335399280e+00,-1.510425077008043793e-01,5.927583766282589206e-01,-5.255433354776435986e-03,4.258524896173183916e-03,-8.574000808351189828e-01,5.189950315773541600e-01,4.063058651868491911e-01,6.563612437468731020e-01,4.904608844680918150e-02,-6.513520000000000421e-02,3.344369999999999843e-01,-1.362610000000000099e+00,4.986909999999999954e-02,8.537930000000000241e-01,-1.362900000000000000e+00,-7.243629999999999514e-02,8.854760000000000408e-01,-1.389820000000000055e+00,4.938239999999999991e-02,3.837309999999999888e-01,-1.363070000000000004e+00
